delta1,delta2,delta3,delta4
0084,0024,0028,0027,
0082,0020,0028,0030,
0082,0020,0028,0030,
0082,0020,0036,0030,
0085,0020,0034,0032,
0085,0020,0034,0032,
0085,0020,0032,0032,
0089,0022,0031,0033,
0089,0022,0031,0033,
0089,0022,0031,0033,
0091,0022,0030,0035,
0091,0022,0030,0035,
0091,0025,0030,0035,
0081,0020,0033,0032,
0081,0020,0033,0032,
0081,0020,0034,0032,
0085,0023,0032,0033,
0085,0023,0032,0033,
0089,0023,0032,0033,
0085,0020,0026,0033,
0085,0020,0026,0033,
0085,0020,0026,0033,
0085,0020,0030,0033,
0085,0020,0030,0033,
0085,0020,0028,0033,
0085,0023,0028,0035,
0085,0023,0028,0035,
0083,0023,0030,0035,
0083,0019,0030,0033,
0083,0019,0030,0033,
