delta1,delta2,delta3,delta4
0081,0021,0023,0032,
0080,0021,0027,0029,
0080,0016,0027,0028,
0080,0016,0027,0028,
0081,0016,0031,0028,
0079,0016,0028,0026,
0079,0016,0028,0026,
0079,0016,0028,0026,
0081,0015,0029,0027,
0081,0015,0029,0027,
0081,0015,0029,0027,
0083,0021,0027,0029,
0083,0021,0027,0029,
0083,0022,0025,0029,
0082,0021,0025,0027,
0082,0021,0025,0027,
0082,0021,0026,0027,
0080,0017,0028,0028,
0080,0017,0028,0028,
0080,0017,0026,0028,
0080,0021,0026,0029,
0080,0021,0026,0029,
0079,0020,0030,0029,
0079,0019,0029,0029,
0079,0019,0029,0029,
0083,0019,0028,0029,
0082,0017,0025,0025,
0082,0017,0025,0025,
0081,0017,0025,0025,
0078,0016,0025,0024,
