delta1,delta2,delta3,delta4
0074,0020,0030,0030,
0074,0020,0030,0030,
0074,0020,0030,0030,
0073,0021,0030,0032,
0073,0021,0030,0032,
0073,0021,0028,0032,
0077,0022,0028,0029,
0077,0022,0028,0029,
0077,0022,0024,0029,
0081,0022,0024,0033,
0081,0022,0024,0033,
0082,0022,0031,0032,
0077,0020,0032,0032,
0077,0020,0032,0032,
0076,0020,0031,0032,
0076,0019,0031,0032,
0076,0019,0031,0032,
0077,0019,0029,0032,
0077,0023,0029,0032,
0077,0023,0029,0032,
0075,0023,0029,0032,
0075,0017,0030,0033,
0075,0017,0030,0033,
0077,0017,0030,0033,
0075,0017,0033,0033,
0075,0017,0033,0033,
0075,0017,0031,0033,
0076,0022,0026,0034,
0076,0022,0026,0034,
0072,0022,0026,0032,
