delta1,delta2,delta3,delta4
0101,0035,0049,0047,
0101,0035,0049,0047,
0101,0035,0049,0047,
0094,0035,0049,0047,
0096,0035,0049,0047,
0096,0035,0047,0047,
0097,0033,0047,0046,
0097,0033,0047,0046,
0097,0033,0045,0046,
0096,0034,0045,0045,
0096,0034,0045,0045,
0096,0034,0044,0045,
0099,0035,0044,0045,
0099,0035,0044,0045,
0099,0035,0045,0045,
0100,0035,0041,0047,
0100,0035,0041,0047,
0100,0035,0041,0047,
0099,0040,0041,0051,
0099,0040,0041,0051,
0099,0040,0041,0050,
0107,0035,0043,0048,
0107,0035,0043,0048,
0108,0035,0043,0048,
0094,0035,0043,0048,
0094,0035,0043,0048,
0091,0035,0043,0048,
0091,0035,0040,0045,
0091,0035,0040,0045,
0088,0034,0039,0045,
