delta1,delta2,delta3,delta4
0070,0018,0030,0034,
0063,0018,0030,0031,
0063,0018,0030,0031,
0063,0020,0029,0031,
0065,0022,0029,0034,
0065,0022,0029,0034,
0065,0024,0029,0030,
0067,0021,0029,0030,
0067,0021,0029,0030,
0064,0021,0027,0033,
0064,0020,0027,0029,
0064,0020,0027,0029,
0064,0020,0027,0029,
0068,0022,0027,0032,
0068,0022,0027,0032,
0066,0022,0029,0032,
0066,0021,0028,0034,
0066,0021,0028,0034,
0065,0021,0028,0032,
0063,0018,0031,0028,
0063,0018,0031,0028,
0063,0018,0030,0028,
0063,0020,0027,0032,
0063,0020,0027,0032,
0063,0020,0027,0032,
0062,0017,0028,0031,
0062,0017,0028,0031,
0062,0017,0030,0031,
0066,0022,0032,0032,
0066,0022,0032,0032,
