delta1,delta2,delta3,delta4
0148,0043,0054,0056,
0143,0043,0054,0058,
0143,0043,0054,0058,
0143,0043,0055,0058,
0149,0042,0055,0053,
0149,0042,0055,0053,
0149,0042,0053,0053,
0149,0040,0053,0053,
0149,0040,0053,0053,
0149,0040,0051,0053,
0139,0042,0051,0052,
0139,0042,0051,0052,
0139,0042,0055,0052,
0141,0042,0051,0054,
0141,0042,0051,0054,
0141,0040,0051,0054,
0147,0040,0048,0056,
0147,0040,0048,0056,
0147,0041,0048,0056,
0147,0042,0053,0055,
0147,0042,0053,0055,
0146,0042,0053,0055,
0146,0045,0054,0056,
0146,0045,0054,0056,
0142,0045,0054,0060,
0142,0044,0055,0061,
0142,0044,0055,0061,
0146,0044,0055,0059,
0148,0044,0055,0059,
0148,0044,0055,0059,
