delta1,delta2,delta3,delta4
0068,0028,0040,0037,
0072,0028,0036,0037,
0072,0028,0036,0037,
0068,0028,0036,0041,
0068,0027,0036,0037,
0068,0027,0036,0037,
0070,0027,0036,0037,
0068,0025,0037,0037,
0068,0025,0037,0037,
0068,0025,0039,0037,
0067,0023,0038,0037,
0067,0023,0038,0037,
0066,0023,0038,0037,
0066,0029,0035,0039,
0066,0029,0035,0039,
0065,0029,0035,0042,
0065,0025,0035,0038,
0065,0025,0035,0038,
0067,0025,0032,0038,
0068,0029,0032,0039,
0068,0029,0032,0039,
0068,0029,0035,0041,
0066,0026,0035,0040,
0066,0026,0035,0040,
0066,0026,0030,0040,
0065,0027,0030,0037,
0065,0027,0030,0037,
0064,0027,0035,0037,
0064,0029,0034,0038,
0064,0029,0034,0038,
