delta1,delta2,delta3,delta4
0080,0020,0030,0032,
0079,0017,0029,0029,
0079,0017,0029,0029,
0079,0017,0026,0029,
0079,0015,0026,0029,
0079,0015,0026,0029,
0079,0015,0027,0029,
0075,0019,0029,0029,
0075,0019,0029,0029,
0075,0019,0024,0029,
0079,0019,0024,0029,
0079,0019,0024,0029,
0079,0019,0026,0029,
0079,0016,0026,0026,
0079,0016,0026,0026,
0079,0016,0028,0026,
0081,0016,0028,0029,
0081,0016,0028,0029,
0080,0016,0030,0029,
0080,0018,0030,0029,
0080,0018,0030,0029,
0080,0018,0033,0029,
0079,0020,0027,0030,
0079,0020,0027,0030,
0079,0020,0027,0030,
0079,0021,0027,0029,
0079,0021,0027,0029,
0079,0021,0027,0029,
0079,0021,0027,0034,
0079,0021,0027,0034,
