delta1,delta2,delta3,delta4
0079,0030,0041,0042,
0079,0030,0041,0042,
0079,0030,0041,0042,
0080,0033,0043,0040,
0080,0033,0043,0040,
0079,0033,0040,0040,
0077,0031,0040,0044,
0077,0031,0040,0044,
0077,0031,0041,0044,
0079,0032,0041,0041,
0079,0033,0041,0041,
0080,0033,0042,0041,
0078,0033,0043,0042,
0078,0031,0043,0042,
0078,0031,0042,0042,
0080,0033,0042,0045,
0080,0033,0042,0045,
0080,0033,0040,0045,
0082,0032,0040,0044,
0082,0030,0040,0044,
0082,0030,0036,0044,
0082,0034,0036,0041,
0082,0034,0036,0041,
0082,0036,0041,0041,
0085,0035,0041,0044,
0085,0035,0041,0044,
0084,0035,0041,0044,
0080,0033,0042,0045,
0080,0033,0042,0045,
0080,0033,0039,0045,
