delta1,delta2,delta3,delta4
0152,0041,0057,0056,
0152,0043,0057,0057,
0152,0043,0057,0057,
0153,0043,0058,0057,
0150,0039,0057,0056,
0150,0038,0057,0056,
0150,0038,0055,0056,
0154,0041,0053,0058,
0154,0041,0053,0058,
0155,0041,0053,0058,
0155,0039,0054,0055,
0155,0039,0054,0055,
0155,0039,0054,0055,
0157,0042,0057,0056,
0157,0042,0057,0056,
0149,0042,0059,0056,
0149,0040,0053,0057,
0149,0040,0053,0057,
0154,0040,0053,0057,
0154,0043,0056,0056,
0154,0043,0056,0056,
0146,0043,0056,0056,
0144,0038,0055,0053,
0143,0038,0055,0053,
0143,0038,0053,0053,
0151,0040,0053,0053,
0151,0040,0053,0053,
0147,0040,0053,0053,
0145,0041,0053,0056,
0146,0041,0053,0056,
