delta1,delta2,delta3,delta4
0086,0023,0031,0035,
0086,0023,0031,0035,
0085,0023,0024,0035,
0085,0025,0024,0034,
0085,0025,0024,0034,
0086,0025,0030,0034,
0084,0021,0030,0030,
0084,0021,0030,0030,
0084,0021,0031,0030,
0087,0024,0031,0029,
0087,0024,0031,0029,
0086,0023,0029,0029,
0084,0021,0027,0030,
0084,0021,0027,0030,
0084,0021,0027,0030,
0090,0021,0030,0028,
0090,0021,0030,0028,
0088,0021,0029,0028,
0083,0021,0029,0032,
0083,0021,0029,0032,
0083,0021,0032,0032,
0085,0021,0034,0028,
0085,0021,0034,0028,
0085,0021,0034,0028,
0084,0021,0034,0029,
0084,0021,0034,0029,
0084,0021,0034,0029,
0082,0021,0032,0029,
0082,0021,0032,0029,
0082,0021,0032,0029,
