delta1,delta2,delta3,delta4
0086,0019,0028,0032,
0086,0019,0028,0032,
0085,0019,0028,0032,
0083,0019,0025,0032,
0083,0019,0025,0032,
0083,0019,0025,0031,
0081,0016,0026,0030,
0081,0016,0026,0030,
0081,0016,0026,0029,
0081,0017,0032,0028,
0081,0017,0032,0028,
0081,0017,0028,0028,
0082,0016,0028,0029,
0082,0016,0028,0029,
0082,0016,0027,0029,
0082,0020,0025,0029,
0082,0020,0025,0029,
0081,0020,0025,0029,
0081,0017,0027,0029,
0081,0017,0027,0029,
0083,0017,0029,0029,
0086,0022,0028,0030,
0086,0022,0028,0030,
0086,0020,0028,0030,
0082,0020,0030,0028,
0082,0020,0030,0028,
0082,0020,0027,0028,
0085,0021,0027,0028,
0085,0021,0027,0028,
0085,0021,0028,0031,
