delta1,delta2,delta3,delta4
0080,0016,0027,0029,
0076,0020,0029,0030,
0076,0020,0029,0030,
0076,0021,0029,0030,
0082,0021,0031,0033,
0082,0021,0031,0033,
0081,0022,0029,0033,
0077,0017,0029,0028,
0077,0017,0029,0028,
0077,0017,0030,0028,
0084,0021,0030,0031,
0084,0021,0030,0031,
0084,0021,0031,0031,
0078,0022,0031,0028,
0078,0022,0031,0028,
0078,0022,0031,0028,
0086,0021,0028,0033,
0086,0021,0028,0033,
0086,0021,0028,0033,
0082,0022,0028,0031,
0082,0022,0028,0031,
0082,0022,0030,0031,
0087,0023,0030,0032,
0087,0023,0030,0032,
0082,0023,0031,0032,
0082,0023,0031,0032,
0082,0023,0031,0032,
0086,0022,0027,0032,
0084,0021,0027,0028,
0084,0021,0027,0028,
