delta1,delta2,delta3,delta4
0078,0016,0025,0024,
0078,0015,0025,0026,
0078,0015,0025,0026,
0078,0015,0026,0026,
0079,0016,0026,0028,
0079,0016,0026,0028,
0079,0016,0027,0028,
0079,0013,0023,0026,
0079,0013,0023,0026,
0079,0013,0023,0026,
0080,0017,0025,0029,
0080,0017,0025,0029,
0080,0017,0025,0029,
0081,0014,0023,0027,
0081,0014,0023,0027,
0079,0014,0023,0027,
0076,0015,0024,0024,
0076,0015,0024,0024,
0076,0015,0025,0024,
0080,0018,0025,0027,
0080,0018,0025,0027,
0080,0018,0028,0027,
0077,0019,0024,0026,
0077,0019,0024,0026,
0077,0019,0024,0026,
0078,0016,0024,0026,
0078,0016,0024,0026,
0077,0016,0026,0026,
0077,0015,0025,0025,
0077,0015,0025,0025,
