delta1,delta2,delta3,delta4
0083,0020,0032,0027,
0083,0020,0032,0027,
0083,0020,0028,0027,
0080,0017,0028,0028,
0080,0017,0028,0028,
0080,0017,0026,0028,
0077,0018,0026,0027,
0077,0018,0026,0027,
0077,0018,0026,0027,
0077,0018,0029,0031,
0077,0018,0029,0031,
0082,0018,0029,0030,
0081,0016,0028,0026,
0081,0016,0028,0026,
0077,0016,0024,0026,
0077,0016,0024,0030,
0077,0016,0024,0030,
0080,0016,0025,0030,
0081,0019,0025,0029,
0081,0019,0025,0029,
0085,0019,0025,0029,
0082,0022,0026,0030,
0082,0022,0026,0030,
0082,0022,0026,0030,
0079,0017,0025,0030,
0079,0017,0025,0030,
0079,0017,0025,0030,
0076,0016,0025,0027,
0076,0016,0025,0027,
0076,0016,0024,0027,
