delta1,delta2,delta3,delta4
0083,0020,0031,0029,
0083,0020,0031,0029,
0083,0020,0031,0029,
0079,0021,0034,0030,
0079,0021,0034,0030,
0079,0021,0032,0030,
0079,0021,0032,0032,
0079,0021,0032,0032,
0083,0021,0033,0032,
0082,0017,0032,0030,
0082,0017,0032,0030,
0082,0017,0032,0030,
0082,0018,0026,0033,
0082,0018,0026,0033,
0082,0018,0026,0033,
0079,0023,0030,0031,
0079,0023,0030,0031,
0079,0021,0029,0031,
0079,0021,0028,0031,
0079,0021,0028,0031,
0079,0021,0026,0031,
0083,0023,0026,0031,
0083,0023,0026,0031,
0086,0023,0031,0031,
0082,0022,0032,0034,
0082,0022,0032,0034,
0079,0022,0032,0034,
0079,0018,0032,0030,
0079,0018,0032,0030,
0079,0018,0032,0030,
