delta1,delta2,delta3,delta4
0073,0026,0035,0034,
0076,0025,0036,0037,
0076,0025,0036,0037,
0076,0025,0039,0037,
0079,0027,0036,0042,
0079,0027,0036,0042,
0078,0027,0036,0042,
0076,0027,0035,0038,
0076,0027,0035,0038,
0076,0021,0035,0038,
0079,0021,0035,0041,
0079,0021,0035,0041,
0079,0028,0035,0039,
0084,0031,0035,0039,
0084,0031,0035,0039,
0083,0031,0036,0041,
0083,0028,0036,0041,
0083,0028,0036,0041,
0083,0028,0036,0042,
0082,0024,0034,0041,
0082,0025,0034,0041,
0082,0025,0034,0041,
0083,0025,0035,0042,
0083,0025,0035,0042,
0083,0025,0035,0040,
0083,0028,0037,0040,
0083,0028,0037,0040,
0083,0028,0039,0041,
0084,0029,0038,0044,
0084,0029,0038,0044,
