delta1,delta2,delta3,delta4
0087,0023,0033,0033,
0087,0023,0033,0033,
0088,0025,0032,0035,
0088,0025,0032,0035,
0088,0025,0032,0035,
0088,0026,0035,0037,
0088,0026,0035,0037,
0089,0023,0033,0035,
0086,0021,0033,0033,
0086,0021,0033,0033,
0086,0021,0029,0033,
0086,0024,0029,0034,
0086,0024,0029,0034,
0086,0024,0033,0034,
0089,0024,0030,0034,
0089,0024,0030,0034,
0089,0023,0030,0035,
0089,0023,0033,0033,
0089,0023,0033,0033,
0090,0025,0033,0033,
0087,0020,0033,0032,
0087,0020,0033,0032,
0087,0020,0033,0032,
0087,0022,0030,0034,
0087,0022,0030,0034,
0086,0024,0030,0034,
0086,0022,0032,0036,
0086,0022,0032,0036,
0087,0022,0030,0036,
0084,0024,0030,0035,
