delta1,delta2,delta3,delta4
0089,0037,0046,0050,
0089,0037,0046,0050,
0088,0035,0045,0049,
0088,0035,0045,0049,
0086,0035,0045,0049,
0086,0038,0041,0047,
0086,0038,0041,0047,
0086,0038,0041,0047,
0086,0037,0047,0049,
0086,0037,0047,0049,
0086,0037,0049,0047,
0086,0041,0047,0047,
0086,0041,0047,0047,
0085,0039,0047,0050,
0078,0032,0045,0046,
0078,0032,0045,0046,
0078,0032,0045,0046,
0080,0036,0044,0045,
0080,0036,0044,0045,
0079,0036,0044,0045,
0078,0036,0044,0043,
0078,0036,0044,0043,
0077,0036,0044,0043,
0075,0035,0043,0044,
0075,0035,0043,0044,
0075,0035,0043,0044,
0076,0036,0045,0047,
0076,0036,0045,0047,
0076,0036,0045,0047,
0081,0036,0045,0045,
