delta1,delta2,delta3,delta4
0064,0020,0029,0029,
0064,0020,0029,0029,
0064,0020,0030,0029,
0063,0019,0030,0031,
0063,0019,0030,0031,
0063,0019,0031,0031,
0059,0019,0031,0029,
0059,0019,0031,0029,
0059,0019,0030,0029,
0062,0022,0026,0030,
0062,0022,0026,0030,
0062,0022,0026,0030,
0060,0023,0028,0032,
0060,0023,0028,0032,
0060,0023,0027,0029,
0060,0019,0025,0028,
0060,0019,0025,0028,
0060,0019,0025,0028,
0062,0022,0026,0030,
0062,0022,0026,0030,
0061,0022,0026,0029,
0060,0018,0029,0029,
0060,0018,0029,0029,
0060,0018,0029,0029,
0060,0016,0030,0029,
0060,0016,0030,0029,
0060,0016,0028,0029,
0061,0015,0026,0029,
0061,0015,0026,0029,
0060,0015,0026,0029,
