delta1,delta2,delta3,delta4
0075,0027,0032,0037,
0074,0028,0032,0039,
0074,0024,0032,0034,
0074,0024,0032,0034,
0075,0024,0032,0034,
0075,0027,0036,0037,
0075,0027,0036,0037,
0075,0027,0031,0037,
0075,0024,0031,0033,
0075,0024,0031,0033,
0074,0024,0031,0033,
0074,0022,0033,0036,
0074,0022,0033,0036,
0074,0022,0036,0036,
0077,0027,0033,0036,
0077,0027,0033,0036,
0077,0027,0033,0036,
0075,0025,0030,0037,
0075,0025,0030,0037,
0074,0025,0030,0037,
0074,0024,0031,0033,
0074,0024,0031,0033,
0074,0024,0034,0033,
0076,0025,0031,0038,
0076,0025,0031,0038,
0076,0029,0031,0038,
0075,0025,0032,0033,
0075,0025,0032,0033,
0075,0025,0032,0033,
0078,0026,0032,0039,
