delta1,delta2,delta3,delta4
0071,0030,0038,0039,
0072,0030,0038,0039,
0066,0025,0035,0034,
0065,0025,0035,0034,
0058,0025,0028,0034,
0058,0023,0028,0035,
0058,0023,0028,0035,
0058,0023,0034,0032,
0062,0028,0034,0032,
0062,0028,0034,0032,
0062,0028,0035,0038,
0061,0028,0039,0035,
0061,0028,0039,0035,
0061,0027,0035,0035,
0063,0024,0034,0035,
0063,0024,0034,0035,
0063,0024,0034,0035,
0065,0026,0034,0036,
0065,0026,0034,0036,
0069,0026,0037,0036,
0068,0028,0037,0036,
0068,0028,0037,0036,
0064,0028,0037,0036,
0064,0025,0037,0036,
0064,0025,0037,0036,
0070,0025,0037,0036,
0070,0026,0036,0041,
0070,0026,0036,0041,
0070,0032,0036,0041,
0067,0027,0036,0036,
