delta1,delta2,delta3,delta4
0089,0042,0048,0049,
0089,0042,0047,0049,
0091,0040,0047,0050,
0091,0040,0047,0050,
0091,0040,0050,0050,
0088,0042,0049,0051,
0088,0042,0049,0051,
0088,0042,0049,0051,
0090,0040,0048,0053,
0090,0040,0048,0053,
0090,0040,0048,0053,
0090,0041,0048,0053,
0090,0041,0048,0053,
0091,0041,0048,0053,
0091,0043,0049,0052,
0091,0043,0049,0052,
0090,0043,0049,0052,
0089,0039,0049,0051,
0089,0039,0049,0051,
0086,0039,0048,0051,
0086,0043,0048,0053,
0086,0043,0048,0053,
0087,0043,0048,0053,
0081,0039,0048,0051,
0081,0039,0048,0051,
0081,0039,0048,0051,
0083,0037,0046,0048,
0083,0037,0046,0048,
0085,0037,0046,0048,
0083,0037,0046,0052,
