delta1,delta2,delta3,delta4
0069,0024,0038,0036,
0069,0024,0038,0036,
0069,0031,0036,0035,
0069,0031,0036,0035,
0068,0027,0036,0035,
0066,0026,0033,0038,
0066,0026,0038,0038,
0066,0026,0035,0038,
0065,0028,0035,0041,
0065,0028,0034,0041,
0065,0028,0034,0041,
0065,0023,0038,0036,
0065,0023,0038,0036,
0065,0023,0035,0036,
0069,0028,0035,0037,
0069,0028,0035,0037,
0066,0028,0036,0038,
0066,0027,0036,0037,
0066,0027,0036,0037,
0068,0027,0037,0037,
0072,0031,0037,0041,
0072,0031,0037,0041,
0067,0031,0037,0041,
0066,0027,0033,0037,
0066,0027,0033,0037,
0066,0027,0033,0037,
0069,0024,0038,0035,
0069,0024,0038,0035,
0068,0024,0037,0035,
0067,0025,0036,0035,
