delta1,delta2,delta3,delta4
0092,0020,0029,0031,
0090,0020,0029,0031,
0083,0017,0030,0027,
0083,0017,0030,0027,
0083,0017,0031,0027,
0088,0020,0028,0029,
0088,0020,0028,0029,
0088,0020,0028,0029,
0085,0019,0029,0030,
0085,0019,0029,0030,
0085,0019,0029,0030,
0082,0022,0028,0030,
0082,0022,0028,0030,
0082,0022,0026,0030,
0082,0020,0026,0031,
0082,0020,0026,0031,
0079,0020,0027,0031,
0079,0018,0027,0029,
0079,0018,0027,0029,
0083,0018,0027,0029,
0081,0017,0027,0028,
0081,0017,0027,0028,
0081,0017,0027,0028,
0079,0017,0028,0030,
0079,0017,0028,0030,
0079,0017,0028,0030,
0082,0018,0027,0027,
0082,0018,0027,0027,
0080,0018,0027,0027,
0080,0016,0028,0030,
