delta1,delta2,delta3,delta4
0074,0024,0033,0034,
0074,0024,0032,0034,
0073,0023,0032,0031,
0073,0023,0032,0031,
0071,0023,0032,0031,
0071,0016,0030,0032,
0071,0016,0030,0032,
0071,0016,0030,0034,
0071,0022,0030,0032,
0071,0022,0030,0032,
0071,0022,0035,0031,
0072,0023,0035,0031,
0072,0023,0035,0031,
0072,0023,0034,0033,
0072,0023,0033,0033,
0072,0023,0033,0033,
0072,0023,0033,0034,
0072,0023,0032,0033,
0072,0023,0032,0033,
0072,0023,0032,0033,
0072,0024,0032,0030,
0072,0024,0032,0030,
0072,0024,0031,0030,
0074,0025,0031,0035,
0074,0025,0031,0035,
0074,0025,0033,0035,
0074,0022,0035,0037,
0074,0022,0035,0037,
0070,0022,0033,0037,
0070,0027,0030,0034,
