delta1,delta2,delta3,delta4
0090,0035,0047,0049,
0097,0041,0051,0051,
0097,0041,0051,0051,
0098,0041,0050,0051,
0102,0038,0048,0053,
0102,0038,0048,0053,
0103,0038,0048,0053,
0099,0038,0048,0053,
0099,0038,0048,0053,
0098,0038,0047,0053,
0098,0041,0047,0055,
0098,0041,0047,0055,
0099,0041,0050,0053,
0095,0042,0044,0049,
0095,0042,0044,0049,
0091,0039,0044,0049,
0088,0034,0048,0048,
0088,0034,0048,0048,
0088,0034,0046,0048,
0086,0036,0046,0047,
0086,0036,0046,0047,
0086,0036,0046,0047,
0087,0034,0047,0046,
0087,0034,0047,0046,
0087,0034,0045,0046,
0092,0035,0045,0050,
0092,0035,0045,0050,
0093,0035,0046,0050,
0095,0037,0046,0051,
0095,0037,0046,0051,
