delta1,delta2,delta3,delta4
0079,0020,0031,0034,
0078,0020,0031,0034,
0074,0020,0030,0034,
0074,0020,0030,0034,
0074,0020,0029,0034,
0077,0019,0029,0030,
0077,0019,0029,0030,
0078,0019,0029,0030,
0079,0019,0029,0027,
0079,0019,0029,0027,
0077,0019,0029,0027,
0074,0018,0029,0033,
0074,0018,0029,0033,
0074,0018,0028,0033,
0077,0022,0028,0033,
0077,0022,0028,0033,
0078,0022,0033,0033,
0073,0020,0032,0031,
0073,0020,0032,0031,
0073,0020,0029,0031,
0078,0023,0029,0032,
0078,0023,0029,0032,
0078,0023,0028,0032,
0077,0019,0028,0032,
0077,0019,0028,0032,
0076,0019,0029,0033,
0076,0019,0029,0031,
0076,0019,0029,0031,
0076,0019,0030,0031,
0077,0024,0030,0031,
