delta1,delta2,delta3,delta4
0083,0037,0049,0052,
0084,0042,0049,0053,
0084,0042,0049,0053,
0084,0042,0045,0053,
0086,0042,0045,0053,
0086,0042,0045,0053,
0087,0042,0047,0053,
0087,0042,0048,0054,
0087,0042,0048,0054,
0088,0039,0048,0054,
0088,0039,0050,0051,
0088,0039,0050,0051,
0088,0040,0048,0051,
0089,0040,0046,0053,
0089,0040,0046,0053,
0088,0040,0046,0052,
0085,0039,0050,0050,
0085,0039,0050,0050,
0085,0039,0048,0050,
0085,0039,0048,0050,
0085,0039,0048,0050,
0082,0039,0049,0050,
0082,0041,0049,0053,
0082,0041,0049,0053,
0074,0041,0046,0053,
0074,0039,0046,0051,
0074,0039,0046,0051,
0082,0039,0045,0051,
0082,0040,0045,0051,
0082,0040,0045,0051,
