delta1,delta2,delta3,delta4
0076,0025,0030,0034,
0074,0025,0032,0035,
0074,0025,0032,0035,
0074,0026,0033,0035,
0071,0023,0035,0032,
0071,0023,0035,0032,
0071,0023,0035,0032,
0076,0023,0033,0035,
0076,0023,0033,0035,
0076,0023,0033,0035,
0075,0022,0033,0034,
0075,0022,0033,0034,
0075,0022,0034,0034,
0073,0024,0032,0033,
0073,0024,0032,0033,
0073,0024,0032,0033,
0073,0020,0036,0035,
0073,0020,0036,0035,
0073,0020,0035,0035,
0073,0026,0033,0036,
0073,0026,0033,0036,
0074,0026,0033,0036,
0074,0025,0031,0036,
0074,0025,0031,0036,
0071,0025,0031,0036,
0071,0021,0033,0033,
0071,0021,0033,0033,
0073,0021,0031,0033,
0069,0018,0031,0032,
0069,0024,0031,0032,
