delta1,delta2,delta3,delta4
0071,0022,0030,0033,
0071,0022,0031,0033,
0068,0022,0031,0032,
0068,0022,0031,0032,
0068,0022,0031,0032,
0066,0021,0030,0029,
0066,0021,0030,0029,
0066,0021,0030,0029,
0068,0022,0033,0031,
0068,0022,0033,0031,
0068,0022,0033,0031,
0066,0022,0031,0034,
0066,0022,0031,0034,
0066,0022,0031,0034,
0073,0022,0030,0035,
0073,0022,0030,0035,
0066,0022,0030,0035,
0066,0021,0032,0032,
0066,0021,0032,0032,
0066,0021,0032,0032,
0072,0017,0034,0032,
0072,0017,0034,0032,
0067,0017,0033,0032,
0066,0018,0033,0031,
0066,0018,0033,0031,
0066,0018,0031,0031,
0066,0021,0031,0032,
0066,0021,0031,0032,
0066,0021,0031,0032,
0068,0022,0030,0034,
