delta1,delta2,delta3,delta4
0085,0034,0044,0045,
0084,0034,0044,0045,
0080,0030,0041,0044,
0080,0030,0041,0044,
0080,0030,0041,0044,
0082,0033,0041,0045,
0082,0033,0041,0045,
0084,0033,0041,0048,
0086,0033,0046,0043,
0086,0033,0046,0043,
0086,0033,0047,0043,
0083,0033,0041,0046,
0083,0034,0041,0046,
0083,0034,0041,0046,
0087,0034,0042,0046,
0087,0033,0042,0046,
0081,0032,0046,0046,
0081,0030,0044,0044,
0081,0030,0044,0044,
0083,0030,0040,0044,
0087,0034,0040,0046,
0087,0034,0040,0046,
0087,0034,0046,0047,
0086,0037,0045,0048,
0086,0037,0045,0048,
0084,0037,0044,0050,
0084,0034,0044,0047,
0084,0034,0044,0047,
0086,0034,0046,0047,
0090,0038,0040,0047,
