delta1,delta2,delta3,delta4
0081,0032,0039,0044,
0081,0032,0041,0044,
0083,0031,0041,0046,
0083,0031,0041,0046,
0083,0031,0041,0046,
0085,0036,0043,0046,
0085,0036,0043,0046,
0085,0036,0043,0046,
0085,0036,0041,0047,
0085,0036,0041,0047,
0085,0036,0041,0047,
0084,0028,0043,0041,
0084,0028,0043,0041,
0079,0028,0043,0041,
0079,0031,0042,0045,
0079,0031,0042,0045,
0081,0031,0041,0045,
0083,0037,0041,0045,
0083,0037,0041,0045,
0083,0037,0042,0045,
0084,0033,0042,0044,
0084,0033,0042,0044,
0084,0033,0042,0044,
0084,0030,0042,0046,
0084,0030,0042,0046,
0084,0030,0041,0046,
0078,0030,0040,0045,
0078,0030,0040,0045,
0078,0030,0040,0045,
0085,0036,0041,0048,
