delta1,delta2,delta3,delta4
0082,0035,0040,0043,
0082,0035,0040,0043,
0083,0035,0040,0043,
0084,0031,0039,0044,
0084,0031,0039,0044,
0082,0031,0039,0044,
0081,0031,0040,0041,
0081,0031,0040,0041,
0081,0031,0040,0041,
0082,0031,0039,0042,
0082,0031,0039,0042,
0082,0031,0039,0042,
0080,0031,0041,0041,
0080,0030,0041,0041,
0080,0030,0040,0041,
0082,0029,0040,0043,
0082,0029,0040,0043,
0082,0029,0043,0043,
0083,0033,0041,0043,
0083,0033,0041,0043,
0083,0027,0041,0043,
0082,0027,0043,0042,
0082,0027,0043,0042,
0082,0031,0039,0042,
0085,0032,0039,0040,
0085,0032,0039,0040,
0083,0032,0043,0040,
0083,0033,0041,0045,
0083,0033,0041,0045,
0085,0033,0041,0042,
