delta1,delta2,delta3,delta4
0079,0015,0027,0029,
0081,0017,0027,0029,
0081,0017,0027,0029,
0082,0017,0030,0029,
0079,0015,0026,0030,
0079,0015,0026,0030,
0079,0015,0026,0030,
0079,0013,0028,0030,
0079,0013,0028,0030,
0080,0013,0026,0030,
0080,0018,0025,0030,
0080,0018,0025,0030,
0077,0018,0019,0030,
0077,0016,0019,0028,
0077,0016,0019,0028,
0077,0016,0026,0028,
0077,0016,0028,0028,
0077,0016,0028,0028,
0077,0016,0030,0028,
0077,0016,0027,0026,
0077,0016,0027,0026,
0077,0016,0027,0026,
0080,0016,0029,0027,
0080,0016,0029,0027,
0080,0016,0025,0027,
0080,0016,0025,0028,
0080,0016,0025,0028,
0080,0016,0027,0028,
0083,0019,0024,0033,
0083,0019,0024,0033,
