delta1,delta2,delta3,delta4
0079,0032,0042,0042,
0079,0032,0042,0042,
0080,0032,0041,0042,
0073,0034,0041,0041,
0073,0034,0041,0041,
0073,0034,0041,0041,
0078,0032,0041,0039,
0078,0032,0041,0039,
0077,0032,0040,0039,
0077,0035,0040,0043,
0077,0035,0040,0043,
0081,0035,0042,0044,
0082,0034,0042,0046,
0082,0034,0042,0046,
0082,0034,0040,0048,
0079,0035,0040,0046,
0079,0035,0040,0046,
0079,0035,0041,0046,
0077,0033,0041,0045,
0077,0033,0041,0045,
0077,0033,0042,0045,
0077,0031,0042,0046,
0077,0031,0042,0046,
0077,0031,0045,0046,
0081,0033,0042,0044,
0081,0033,0042,0044,
0082,0033,0042,0044,
0077,0034,0042,0044,
0077,0034,0042,0044,
0077,0034,0042,0041,
