delta1,delta2,delta3,delta4
0081,0017,0025,0029,
0087,0019,0030,0030,
0087,0019,0030,0030,
0087,0019,0029,0032,
0088,0021,0026,0032,
0088,0021,0026,0032,
0088,0021,0026,0032,
0086,0018,0030,0030,
0086,0018,0030,0030,
0086,0018,0030,0030,
0087,0020,0029,0031,
0087,0020,0029,0031,
0087,0019,0026,0031,
0086,0015,0026,0028,
0086,0015,0026,0028,
0086,0015,0026,0028,
0088,0022,0030,0031,
0088,0022,0030,0031,
0085,0022,0026,0031,
0083,0020,0026,0031,
0083,0020,0026,0031,
0083,0020,0026,0031,
0087,0022,0026,0032,
0087,0022,0026,0032,
0087,0021,0028,0032,
0082,0017,0032,0029,
0082,0017,0032,0029,
0082,0017,0032,0029,
0087,0018,0031,0029,
0087,0018,0031,0029,
