delta1,delta2,delta3,delta4
0073,0020,0030,0029,
0072,0018,0029,0029,
0072,0018,0029,0029,
0072,0018,0027,0031,
0073,0020,0027,0029,
0073,0020,0027,0029,
0073,0020,0028,0029,
0072,0018,0030,0031,
0072,0018,0030,0031,
0072,0018,0028,0031,
0076,0020,0027,0032,
0076,0020,0027,0032,
0076,0020,0027,0032,
0082,0021,0027,0032,
0082,0021,0027,0032,
0082,0025,0027,0035,
0075,0020,0029,0029,
0075,0020,0029,0029,
0075,0020,0031,0029,
0078,0019,0029,0031,
0078,0019,0029,0031,
0078,0019,0029,0031,
0082,0020,0034,0033,
0082,0020,0034,0033,
0082,0020,0032,0033,
0084,0022,0027,0033,
0084,0022,0027,0033,
0084,0022,0027,0033,
0083,0020,0033,0031,
0083,0020,0033,0031,
