delta1,delta2,delta3,delta4
0075,0032,0041,0041,
0083,0037,0043,0045,
0083,0037,0043,0045,
0083,0036,0043,0045,
0078,0032,0044,0044,
0078,0032,0044,0044,
0078,0032,0043,0044,
0076,0032,0043,0043,
0076,0029,0043,0043,
0076,0029,0039,0043,
0076,0031,0039,0046,
0076,0031,0039,0046,
0077,0031,0040,0047,
0076,0031,0040,0045,
0076,0031,0040,0045,
0076,0031,0044,0045,
0077,0031,0042,0046,
0077,0031,0042,0046,
0077,0031,0042,0046,
0077,0031,0043,0044,
0077,0031,0043,0044,
0074,0031,0042,0044,
0074,0032,0042,0042,
0074,0032,0042,0042,
0077,0032,0043,0042,
0076,0030,0044,0041,
0076,0030,0044,0041,
0076,0030,0042,0041,
0079,0033,0041,0045,
0079,0033,0041,0045,
