delta1,delta2,delta3,delta4
0087,0022,0031,0030,
0086,0023,0031,0031,
0086,0023,0031,0031,
0086,0023,0028,0031,
0086,0019,0028,0031,
0086,0019,0028,0031,
0086,0019,0032,0031,
0089,0020,0032,0032,
0089,0020,0032,0032,
0089,0020,0032,0032,
0090,0023,0032,0032,
0090,0023,0032,0032,
0090,0023,0031,0032,
0093,0025,0031,0032,
0093,0025,0031,0032,
0093,0025,0032,0032,
0093,0021,0029,0032,
0093,0021,0029,0032,
0088,0021,0029,0032,
0088,0020,0033,0030,
0088,0020,0033,0030,
0092,0020,0034,0030,
0091,0020,0034,0032,
0091,0020,0034,0032,
0091,0020,0030,0032,
0089,0019,0030,0035,
0089,0019,0030,0035,
0089,0019,0031,0035,
0090,0023,0033,0031,
0090,0023,0033,0031,
