delta1,delta2,delta3,delta4
0076,0021,0034,0036,
0076,0021,0034,0036,
0076,0021,0034,0036,
0074,0023,0034,0037,
0074,0023,0034,0037,
0074,0023,0037,0037,
0075,0023,0037,0032,
0075,0023,0037,0032,
0075,0023,0037,0032,
0075,0027,0035,0040,
0075,0027,0035,0040,
0077,0026,0035,0038,
0077,0026,0034,0038,
0077,0026,0034,0038,
0074,0027,0031,0038,
0074,0026,0031,0036,
0074,0026,0031,0036,
0074,0026,0036,0036,
0076,0027,0031,0038,
0076,0027,0031,0038,
0076,0027,0031,0038,
0076,0027,0034,0037,
0076,0027,0034,0037,
0076,0027,0033,0037,
0078,0027,0032,0037,
0078,0027,0032,0037,
0077,0028,0032,0037,
0074,0024,0032,0035,
0074,0024,0032,0035,
0074,0024,0032,0035,
