delta1,delta2,delta3,delta4
0063,0021,0034,0034,
0065,0021,0035,0034,
0069,0027,0035,0035,
0069,0027,0035,0035,
0069,0026,0034,0035,
0069,0024,0034,0038,
0069,0024,0034,0038,
0069,0024,0034,0038,
0069,0025,0035,0035,
0069,0025,0035,0035,
0069,0025,0033,0035,
0069,0021,0033,0035,
0069,0021,0033,0035,
0069,0021,0036,0035,
0070,0023,0034,0035,
0070,0023,0034,0035,
0069,0023,0034,0035,
0069,0025,0036,0040,
0069,0025,0036,0040,
0070,0025,0038,0040,
0076,0028,0034,0038,
0075,0027,0033,0037,
0075,0027,0033,0037,
0072,0029,0032,0036,
0072,0029,0032,0036,
0072,0029,0032,0036,
0077,0029,0031,0038,
0077,0029,0031,0038,
0076,0029,0031,0038,
0073,0026,0034,0034,
