delta1,delta2,delta3,delta4
0158,0040,0056,0057,
0158,0039,0056,0057,
0158,0039,0056,0059,
0158,0039,0056,0059,
0159,0043,0057,0059,
0159,0039,0057,0057,
0159,0039,0057,0057,
0159,0039,0054,0057,
0163,0048,0054,0060,
0163,0048,0054,0060,
0158,0048,0057,0060,
0158,0048,0056,0060,
0158,0048,0056,0060,
0161,0048,0056,0061,
0163,0046,0056,0058,
0163,0046,0056,0058,
0163,0046,0056,0058,
0164,0044,0056,0057,
0164,0044,0056,0057,
0164,0044,0055,0057,
0166,0044,0055,0060,
0166,0044,0055,0060,
0161,0044,0057,0060,
0159,0044,0057,0057,
0159,0044,0057,0057,
0159,0044,0057,0057,
0169,0047,0055,0058,
0169,0047,0055,0058,
0164,0045,0055,0061,
0154,0041,0057,0056,
