delta1,delta2,delta3,delta4
0090,0032,0041,0044,
0090,0032,0041,0044,
0090,0032,0042,0044,
0090,0033,0042,0039,
0090,0033,0042,0039,
0089,0032,0044,0038,
0093,0036,0042,0048,
0093,0036,0042,0048,
0089,0036,0042,0048,
0089,0033,0043,0044,
0089,0033,0043,0044,
0090,0033,0040,0044,
0090,0033,0040,0044,
0090,0033,0040,0044,
0090,0033,0040,0044,
0087,0034,0040,0045,
0087,0034,0040,0045,
0087,0034,0044,0045,
0089,0034,0043,0044,
0089,0034,0043,0044,
0094,0034,0042,0044,
0087,0031,0042,0041,
0087,0031,0042,0041,
0087,0031,0042,0041,
0094,0033,0044,0046,
0094,0033,0044,0046,
0088,0038,0043,0045,
0088,0036,0043,0045,
0088,0036,0043,0045,
0084,0036,0040,0046,
