delta1,delta2,delta3,delta4
0074,0029,0033,0037,
0073,0026,0033,0037,
0071,0023,0033,0035,
0071,0023,0033,0035,
0071,0023,0033,0035,
0075,0025,0033,0035,
0075,0025,0033,0035,
0075,0025,0031,0035,
0072,0024,0031,0035,
0072,0024,0031,0035,
0072,0024,0032,0035,
0072,0022,0034,0033,
0072,0022,0034,0033,
0072,0022,0034,0033,
0074,0023,0033,0034,
0074,0023,0033,0034,
0073,0023,0033,0034,
0073,0021,0034,0035,
0073,0021,0034,0035,
0071,0021,0033,0035,
0071,0023,0033,0031,
0071,0023,0033,0031,
0073,0023,0032,0031,
0074,0025,0032,0035,
0074,0025,0032,0035,
0075,0025,0033,0035,
0075,0027,0031,0036,
0075,0027,0031,0036,
0073,0027,0031,0036,
0073,0029,0031,0038,
