delta1,delta2,delta3,delta4
0076,0027,0034,0038,
0076,0027,0034,0038,
0076,0027,0035,0038,
0076,0024,0035,0037,
0076,0024,0035,0037,
0076,0024,0035,0037,
0071,0024,0034,0033,
0071,0024,0034,0033,
0071,0024,0034,0033,
0072,0025,0039,0037,
0072,0025,0039,0037,
0070,0025,0034,0037,
0068,0023,0031,0035,
0068,0023,0031,0035,
0068,0022,0030,0035,
0071,0022,0030,0041,
0071,0022,0030,0041,
0071,0028,0035,0039,
0069,0022,0032,0035,
0069,0022,0032,0035,
0069,0022,0032,0035,
0069,0023,0034,0032,
0069,0023,0034,0032,
0073,0023,0034,0032,
0072,0026,0036,0037,
0072,0026,0036,0037,
0071,0026,0034,0036,
0064,0024,0034,0034,
0064,0024,0034,0034,
0064,0024,0035,0034,
