delta1,delta2,delta3,delta4
0088,0023,0032,0031,
0088,0023,0032,0031,
0088,0023,0032,0031,
0088,0021,0034,0032,
0088,0021,0034,0032,
0088,0021,0030,0032,
0092,0021,0030,0032,
0092,0021,0030,0032,
0092,0021,0032,0032,
0088,0021,0033,0031,
0088,0021,0033,0031,
0088,0021,0030,0031,
0086,0019,0030,0032,
0086,0019,0030,0032,
0086,0019,0031,0032,
0089,0020,0029,0032,
0089,0020,0029,0032,
0089,0020,0029,0034,
0087,0019,0032,0032,
0087,0019,0032,0032,
0087,0019,0033,0032,
0084,0021,0033,0032,
0084,0021,0033,0032,
0084,0021,0031,0032,
0088,0022,0031,0030,
0088,0022,0031,0030,
0086,0022,0029,0030,
0083,0021,0029,0031,
0083,0021,0029,0031,
0082,0021,0030,0031,
