delta1,delta2,delta3,delta4
0073,0029,0033,0040,
0074,0029,0033,0041,
0070,0027,0031,0037,
0070,0027,0031,0037,
0070,0027,0031,0037,
0073,0021,0036,0035,
0073,0022,0036,0035,
0074,0022,0036,0035,
0078,0029,0036,0037,
0078,0029,0036,0037,
0075,0029,0037,0037,
0073,0026,0038,0036,
0073,0026,0038,0036,
0073,0026,0034,0036,
0075,0026,0034,0036,
0075,0026,0034,0036,
0075,0026,0036,0036,
0073,0028,0034,0039,
0073,0028,0034,0039,
0073,0028,0034,0035,
0073,0025,0034,0035,
0073,0025,0034,0035,
0073,0025,0034,0035,
0075,0026,0035,0039,
0075,0026,0035,0039,
0074,0026,0035,0040,
0074,0025,0037,0039,
0074,0025,0037,0039,
0074,0025,0038,0039,
0076,0027,0034,0039,
