delta1,delta2,delta3,delta4
0065,0025,0034,0037,
0064,0024,0033,0036,
0064,0024,0033,0036,
0064,0024,0033,0036,
0064,0027,0036,0036,
0064,0027,0036,0036,
0065,0027,0032,0036,
0063,0024,0032,0036,
0063,0024,0032,0036,
0063,0024,0034,0038,
0059,0023,0032,0034,
0059,0023,0032,0034,
0059,0023,0032,0034,
0066,0028,0031,0036,
0066,0028,0031,0036,
0066,0028,0031,0036,
0064,0022,0032,0035,
0064,0022,0032,0035,
0064,0022,0033,0035,
0064,0025,0033,0035,
0064,0025,0033,0035,
0064,0025,0033,0035,
0064,0023,0032,0037,
0064,0023,0032,0037,
0064,0023,0032,0037,
0063,0026,0036,0033,
0063,0026,0036,0033,
0063,0026,0034,0033,
0064,0026,0033,0035,
0064,0026,0033,0035,
