delta1,delta2,delta3,delta4
0077,0020,0029,0034,
0077,0020,0029,0034,
0084,0020,0029,0033,
0084,0020,0029,0033,
0080,0020,0029,0033,
0075,0021,0032,0033,
0075,0021,0032,0033,
0075,0021,0033,0033,
0077,0022,0028,0028,
0077,0022,0028,0028,
0077,0022,0028,0028,
0077,0020,0029,0031,
0077,0020,0029,0031,
0077,0020,0031,0031,
0076,0017,0031,0030,
0076,0017,0031,0030,
0076,0017,0033,0030,
0078,0022,0031,0030,
0078,0022,0031,0030,
0078,0022,0031,0030,
0079,0022,0032,0034,
0079,0022,0032,0034,
0077,0022,0032,0034,
0077,0022,0029,0034,
0077,0022,0029,0034,
0077,0022,0029,0035,
0077,0023,0028,0032,
0077,0023,0028,0032,
0077,0022,0028,0032,
0077,0020,0030,0031,
