delta1,delta2,delta3,delta4
0064,0018,0027,0030,
0064,0018,0033,0030,
0068,0020,0033,0031,
0068,0020,0033,0031,
0068,0020,0029,0031,
0071,0020,0029,0030,
0071,0020,0029,0030,
0072,0020,0027,0030,
0070,0026,0027,0030,
0070,0026,0027,0030,
0070,0026,0030,0030,
0071,0027,0026,0035,
0071,0027,0026,0035,
0067,0026,0026,0035,
0067,0026,0031,0030,
0067,0026,0031,0030,
0070,0023,0031,0030,
0071,0022,0030,0033,
0071,0022,0030,0033,
0069,0022,0029,0033,
0067,0022,0029,0027,
0067,0022,0029,0027,
0067,0022,0024,0027,
0067,0019,0024,0025,
0067,0019,0024,0025,
0067,0019,0032,0025,
0067,0018,0031,0032,
0067,0018,0031,0032,
0067,0018,0031,0032,
0070,0025,0030,0034,
