delta1,delta2,delta3,delta4
0073,0019,0034,0036,
0076,0025,0030,0036,
0076,0025,0030,0036,
0076,0025,0030,0038,
0078,0028,0034,0041,
0078,0028,0034,0041,
0077,0028,0033,0038,
0076,0023,0033,0037,
0076,0023,0033,0037,
0076,0023,0038,0037,
0074,0024,0038,0034,
0074,0024,0038,0034,
0074,0024,0038,0034,
0078,0026,0033,0038,
0078,0026,0033,0038,
0073,0026,0032,0036,
0073,0023,0032,0036,
0073,0023,0032,0036,
0073,0023,0033,0037,
0067,0024,0035,0034,
0067,0024,0035,0034,
0067,0024,0034,0034,
0074,0023,0033,0035,
0074,0023,0033,0035,
0074,0023,0033,0035,
0077,0025,0032,0037,
0077,0025,0032,0037,
0078,0025,0032,0037,
0073,0022,0035,0039,
0073,0022,0035,0039,
