delta1,delta2,delta3,delta4
0065,0025,0037,0039,
0065,0025,0037,0039,
0067,0025,0036,0037,
0066,0024,0032,0036,
0066,0024,0032,0036,
0066,0024,0032,0036,
0069,0026,0033,0039,
0069,0026,0033,0039,
0068,0030,0033,0039,
0068,0026,0034,0038,
0068,0026,0034,0038,
0068,0026,0034,0038,
0067,0027,0036,0041,
0067,0027,0036,0041,
0067,0027,0036,0041,
0068,0030,0035,0039,
0068,0030,0035,0039,
0069,0030,0035,0039,
0066,0024,0035,0036,
0066,0024,0035,0036,
0066,0024,0036,0036,
0066,0030,0038,0039,
0066,0030,0038,0039,
0066,0030,0036,0033,
0070,0028,0033,0033,
0070,0028,0033,0033,
0069,0028,0033,0042,
0065,0025,0037,0036,
0065,0025,0037,0036,
0065,0025,0037,0036,
