delta1,delta2,delta3,delta4
0137,0039,0052,0053,
0140,0039,0052,0053,
0140,0039,0052,0055,
0140,0039,0052,0055,
0140,0039,0052,0055,
0143,0038,0052,0052,
0143,0038,0052,0052,
0143,0038,0054,0052,
0144,0038,0053,0053,
0144,0038,0053,0053,
0144,0038,0053,0053,
0160,0047,0055,0059,
0160,0047,0055,0059,
0160,0047,0055,0059,
0157,0043,0055,0060,
0157,0043,0055,0060,
0157,0043,0056,0060,
0154,0040,0056,0056,
0154,0040,0056,0056,
0154,0040,0053,0056,
0156,0043,0053,0058,
0156,0043,0053,0058,
0142,0043,0055,0059,
0142,0042,0055,0054,
0143,0042,0055,0054,
0149,0042,0046,0054,
0152,0043,0046,0054,
0152,0043,0046,0054,
0152,0043,0056,0054,
0154,0044,0057,0054,
