delta1,delta2,delta3,delta4
0072,0020,0030,0027,
0073,0023,0028,0033,
0073,0023,0028,0033,
0069,0023,0028,0033,
0069,0022,0030,0031,
0069,0022,0030,0031,
0069,0022,0029,0031,
0069,0019,0029,0031,
0069,0019,0029,0031,
0069,0019,0027,0031,
0065,0013,0027,0027,
0065,0013,0027,0027,
0065,0013,0032,0027,
0067,0018,0032,0031,
0067,0018,0032,0031,
0066,0018,0028,0031,
0066,0018,0028,0028,
0066,0016,0028,0028,
0066,0016,0030,0028,
0065,0019,0030,0028,
0065,0019,0030,0028,
0065,0019,0030,0028,
0069,0021,0030,0030,
0069,0021,0030,0030,
0069,0021,0032,0030,
0066,0021,0030,0033,
0066,0021,0030,0033,
0066,0021,0030,0033,
0066,0021,0030,0030,
0066,0021,0030,0030,
