delta1,delta2,delta3,delta4
0078,0021,0030,0032,
0077,0019,0031,0030,
0077,0019,0031,0030,
0073,0019,0030,0030,
0073,0020,0029,0032,
0073,0020,0029,0032,
0082,0020,0029,0032,
0079,0017,0031,0032,
0079,0017,0031,0032,
0079,0017,0030,0035,
0081,0019,0030,0034,
0081,0019,0030,0034,
0081,0019,0032,0033,
0083,0020,0031,0033,
0083,0020,0031,0033,
0081,0020,0029,0033,
0081,0021,0029,0033,
0081,0021,0029,0033,
0082,0021,0029,0030,
0081,0022,0029,0030,
0081,0022,0029,0030,
0078,0022,0033,0033,
0078,0022,0032,0033,
0078,0022,0032,0033,
0080,0023,0027,0035,
0083,0024,0027,0035,
0083,0024,0027,0035,
0085,0024,0033,0033,
0085,0023,0033,0033,
0085,0023,0033,0033,
