delta1,delta2,delta3,delta4
0075,0029,0031,0039,
0073,0021,0034,0035,
0073,0021,0034,0035,
0073,0021,0034,0035,
0074,0021,0034,0035,
0074,0021,0034,0035,
0074,0021,0032,0035,
0076,0029,0032,0037,
0076,0029,0032,0037,
0074,0026,0036,0037,
0074,0026,0035,0038,
0074,0026,0035,0038,
0079,0026,0031,0038,
0077,0024,0031,0035,
0077,0024,0031,0035,
0075,0024,0032,0035,
0075,0025,0035,0036,
0075,0025,0035,0036,
0076,0025,0037,0035,
0076,0025,0033,0035,
0076,0025,0033,0035,
0076,0025,0031,0038,
0072,0025,0031,0038,
0075,0025,0031,0038,
0075,0025,0031,0038,
0075,0024,0031,0035,
0075,0024,0031,0035,
0075,0024,0033,0035,
0077,0023,0033,0033,
0077,0023,0033,0033,
