delta1,delta2,delta3,delta4
0140,0040,0056,0053,
0140,0040,0054,0053,
0142,0039,0052,0056,
0142,0039,0052,0056,
0145,0039,0052,0060,
0143,0041,0049,0055,
0143,0041,0049,0055,
0142,0041,0049,0055,
0142,0040,0053,0056,
0142,0040,0053,0056,
0143,0040,0055,0058,
0139,0043,0057,0053,
0139,0043,0057,0053,
0139,0043,0054,0053,
0139,0039,0054,0053,
0139,0039,0054,0053,
0140,0039,0054,0053,
0140,0042,0051,0058,
0140,0042,0051,0058,
0141,0034,0051,0056,
0136,0034,0051,0054,
0136,0036,0051,0054,
0136,0039,0051,0054,
0140,0042,0052,0055,
0140,0042,0052,0055,
0140,0042,0052,0055,
0140,0042,0052,0056,
0140,0042,0052,0056,
0142,0040,0047,0056,
0144,0037,0047,0056,
