delta1,delta2,delta3,delta4
0083,0020,0029,0031,
0085,0021,0029,0033,
0085,0021,0029,0033,
0084,0021,0030,0029,
0079,0016,0030,0029,
0079,0016,0030,0029,
0079,0016,0029,0030,
0082,0020,0029,0029,
0082,0020,0029,0029,
0082,0020,0029,0029,
0084,0020,0029,0031,
0084,0020,0029,0031,
0084,0020,0028,0031,
0081,0018,0028,0030,
0081,0018,0028,0030,
0081,0018,0031,0030,
0087,0021,0031,0033,
0087,0021,0031,0033,
0082,0021,0030,0033,
0082,0018,0030,0030,
0082,0018,0030,0030,
0082,0018,0031,0030,
0076,0019,0032,0031,
0076,0019,0032,0031,
0076,0019,0027,0031,
0081,0017,0027,0031,
0081,0017,0027,0031,
0083,0017,0030,0031,
0081,0019,0030,0026,
0081,0019,0030,0026,
