delta1,delta2,delta3,delta4
0078,0034,0045,0041,
0078,0034,0042,0045,
0080,0033,0042,0043,
0080,0033,0042,0043,
0080,0033,0042,0043,
0079,0036,0044,0045,
0079,0036,0044,0045,
0079,0036,0044,0045,
0078,0034,0044,0044,
0078,0034,0044,0044,
0078,0033,0043,0044,
0083,0032,0043,0045,
0083,0033,0043,0045,
0083,0034,0040,0045,
0083,0034,0040,0043,
0083,0034,0040,0043,
0083,0034,0043,0043,
0082,0029,0043,0045,
0082,0029,0043,0045,
0082,0029,0042,0046,
0083,0037,0039,0050,
0083,0037,0039,0050,
0083,0037,0039,0047,
0085,0031,0044,0046,
0085,0031,0044,0046,
0084,0030,0042,0045,
0082,0032,0042,0046,
0082,0032,0042,0046,
0082,0032,0045,0046,
0085,0031,0046,0044,
