delta1,delta2,delta3,delta4
0081,0016,0028,0027,
0081,0016,0029,0027,
0081,0020,0026,0029,
0081,0020,0026,0029,
0081,0018,0026,0029,
0081,0016,0028,0029,
0081,0016,0028,0029,
0081,0016,0029,0029,
0083,0018,0027,0030,
0083,0018,0027,0030,
0080,0018,0025,0031,
0075,0014,0024,0027,
0075,0014,0024,0027,
0075,0014,0024,0027,
0081,0017,0027,0029,
0081,0017,0027,0029,
0078,0018,0026,0029,
0078,0017,0026,0027,
0078,0017,0026,0027,
0076,0017,0027,0027,
0076,0019,0026,0028,
0076,0019,0026,0028,
0079,0020,0023,0028,
0079,0019,0023,0029,
0079,0019,0023,0029,
0080,0019,0024,0028,
0080,0018,0026,0028,
0080,0018,0026,0028,
0082,0018,0026,0031,
0083,0020,0026,0030,
