delta1,delta2,delta3,delta4
0077,0027,0034,0039,
0077,0024,0034,0037,
0077,0024,0034,0037,
0077,0024,0034,0037,
0076,0026,0033,0037,
0076,0026,0033,0037,
0076,0026,0034,0037,
0073,0024,0036,0035,
0073,0024,0036,0035,
0073,0024,0036,0035,
0074,0026,0035,0038,
0074,0026,0035,0038,
0074,0028,0034,0038,
0074,0026,0034,0039,
0074,0026,0034,0039,
0075,0026,0036,0035,
0075,0024,0036,0035,
0075,0024,0036,0035,
0075,0024,0032,0036,
0076,0025,0032,0040,
0076,0025,0032,0040,
0074,0025,0032,0039,
0074,0018,0032,0035,
0074,0018,0032,0035,
0076,0018,0036,0035,
0074,0027,0036,0035,
0074,0027,0036,0035,
0074,0022,0032,0035,
0072,0022,0032,0037,
0072,0022,0032,0037,
