delta1,delta2,delta3,delta4
0077,0024,0032,0036,
0076,0025,0032,0035,
0076,0025,0032,0035,
0076,0025,0033,0035,
0079,0025,0035,0036,
0079,0025,0035,0036,
0079,0024,0034,0036,
0082,0024,0034,0034,
0082,0024,0034,0034,
0082,0026,0035,0034,
0077,0028,0033,0039,
0077,0028,0033,0039,
0077,0028,0033,0037,
0077,0025,0036,0034,
0077,0025,0036,0034,
0078,0025,0036,0034,
0078,0030,0033,0039,
0078,0030,0033,0039,
0078,0027,0033,0039,
0075,0026,0033,0034,
0075,0023,0033,0034,
0075,0023,0037,0034,
0075,0027,0038,0035,
0075,0027,0038,0035,
0073,0027,0032,0035,
0073,0023,0032,0034,
0073,0023,0032,0034,
0076,0023,0033,0034,
0073,0027,0033,0036,
0073,0027,0033,0036,
