delta1,delta2,delta3,delta4
0090,0037,0040,0045,
0084,0032,0042,0044,
0084,0032,0042,0044,
0084,0032,0042,0044,
0093,0034,0045,0047,
0093,0034,0045,0047,
0091,0034,0042,0047,
0087,0032,0042,0043,
0087,0032,0042,0043,
0087,0032,0042,0043,
0091,0036,0041,0045,
0091,0036,0041,0045,
0089,0036,0041,0045,
0088,0032,0043,0046,
0088,0033,0043,0046,
0088,0033,0043,0047,
0089,0034,0043,0048,
0089,0034,0043,0048,
0089,0034,0043,0043,
0091,0036,0044,0043,
0091,0036,0044,0043,
0091,0036,0044,0047,
0086,0035,0042,0044,
0086,0035,0042,0044,
0084,0035,0042,0044,
0084,0032,0044,0046,
0084,0032,0044,0046,
0085,0032,0040,0046,
0085,0032,0040,0045,
0085,0032,0040,0045,
